path,filename,category,article_or_summary
input_data\BBC News Summary\News Articles\business\389.txt,389.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\390.txt,390.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\391.txt,391.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\392.txt,392.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\393.txt,393.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\394.txt,394.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\395.txt,395.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\396.txt,396.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\397.txt,397.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\398.txt,398.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\399.txt,399.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\400.txt,400.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\401.txt,401.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\402.txt,402.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\403.txt,403.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\404.txt,404.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\405.txt,405.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\406.txt,406.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\407.txt,407.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\408.txt,408.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\409.txt,409.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\410.txt,410.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\411.txt,411.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\412.txt,412.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\413.txt,413.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\414.txt,414.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\415.txt,415.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\416.txt,416.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\417.txt,417.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\418.txt,418.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\419.txt,419.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\420.txt,420.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\421.txt,421.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\422.txt,422.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\423.txt,423.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\424.txt,424.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\425.txt,425.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\426.txt,426.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\427.txt,427.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\428.txt,428.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\429.txt,429.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\430.txt,430.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\431.txt,431.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\432.txt,432.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\433.txt,433.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\434.txt,434.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\435.txt,435.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\436.txt,436.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\437.txt,437.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\438.txt,438.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\439.txt,439.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\440.txt,440.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\441.txt,441.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\442.txt,442.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\443.txt,443.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\444.txt,444.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\445.txt,445.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\446.txt,446.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\447.txt,447.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\448.txt,448.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\449.txt,449.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\450.txt,450.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\451.txt,451.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\452.txt,452.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\453.txt,453.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\454.txt,454.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\455.txt,455.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\456.txt,456.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\457.txt,457.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\458.txt,458.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\459.txt,459.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\460.txt,460.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\461.txt,461.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\462.txt,462.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\463.txt,463.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\464.txt,464.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\465.txt,465.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\466.txt,466.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\467.txt,467.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\468.txt,468.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\469.txt,469.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\470.txt,470.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\471.txt,471.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\472.txt,472.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\473.txt,473.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\474.txt,474.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\475.txt,475.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\476.txt,476.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\477.txt,477.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\478.txt,478.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\479.txt,479.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\480.txt,480.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\481.txt,481.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\482.txt,482.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\483.txt,483.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\484.txt,484.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\485.txt,485.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\486.txt,486.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\487.txt,487.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\488.txt,488.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\489.txt,489.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\490.txt,490.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\491.txt,491.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\492.txt,492.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\493.txt,493.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\494.txt,494.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\495.txt,495.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\496.txt,496.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\497.txt,497.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\498.txt,498.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\499.txt,499.txt,business,News Articles
input_data\BBC News Summary\News Articles\business\500.txt,500.txt,business,News Articles
